timestamp,energy_demand_kWh,hour,day_of_week,is_weekend,lag_1,lag_24
2014-05-29 11:00:00,554.652406417112,11,3,0,459.457601222307,500.763941940413
2014-05-29 12:00:00,533.200916730328,12,3,0,554.652406417112,550.053475935829
2014-05-29 13:00:00,480.366692131398,13,3,0,533.200916730328,467.097020626431
2014-05-29 14:00:00,515.576776165011,14,3,0,480.366692131398,490.572956455309
2014-05-29 15:00:00,478.823529411765,15,3,0,515.576776165011,473.728036669213
2014-05-29 16:00:00,497.700534759358,16,3,0,478.823529411765,519.159663865546
2014-05-29 17:00:00,573.789152024445,17,3,0,497.700534759358,513.025210084034
2014-05-29 18:00:00,510.725744843391,18,3,0,573.789152024445,532.421695951108
2014-05-29 19:00:00,504.354469060351,19,3,0,510.725744843391,472.70435446906004
2014-05-29 20:00:00,473.468296409472,20,3,0,504.354469060351,457.922077922078
2014-05-29 21:00:00,460.213903743315,21,3,0,473.468296409472,466.59281894576
2014-05-29 22:00:00,417.6623376623375,22,3,0,460.213903743315,405.4316271963328
2014-05-29 23:00:00,315.7295645530939,23,3,0,417.6623376623375,309.6103896103896
2014-05-30 00:00:00,287.4484339190222,0,4,0,315.7295645530939,272.14667685255927
2014-05-30 01:00:00,273.6822001527883,1,4,0,287.4484339190222,254.5760122230711
2014-05-30 02:00:00,272.1619556913675,2,4,0,273.6822001527883,257.6317799847212
2014-05-30 03:00:00,245.3934300993125,3,4,0,272.1619556913675,245.4010695187167
2014-05-30 04:00:00,233.9190221543163,4,4,0,245.3934300993125,236.21848739495812
2014-05-30 05:00:00,240.0381970970206,5,4,0,233.9190221543163,240.8097784568373
2014-05-30 06:00:00,243.8731856378916,6,4,0,240.0381970970206,255.3399541634836
2014-05-30 07:00:00,425.569136745608,7,4,0,243.8731856378916,408.9992360580593
2014-05-30 08:00:00,435.760122230711,8,4,0,425.569136745608,414.34682964094736
2014-05-30 09:00:00,439.579831932773,9,4,0,435.760122230711,458.953399541635
2014-05-30 10:00:00,477.55538579068,10,4,0,439.579831932773,459.457601222307
2014-05-30 11:00:00,525.286478227655,11,4,0,477.55538579068,554.652406417112
2014-05-30 12:00:00,550.038197097021,12,4,0,525.286478227655,533.200916730328
2014-05-30 13:00:00,471.184110007639,13,4,0,550.038197097021,480.366692131398
2014-05-30 14:00:00,529.3582887700541,14,4,0,471.184110007639,515.576776165011
2014-05-30 15:00:00,481.375095492742,15,4,0,529.3582887700541,478.823529411765
2014-05-30 16:00:00,495.14896867838,16,4,0,481.375095492742,497.700534759358
2014-05-30 17:00:00,549.281894576013,17,4,0,495.14896867838,573.789152024445
2014-05-30 18:00:00,550.817417876241,18,4,0,549.281894576013,510.725744843391
2014-05-30 19:00:00,533.200916730329,19,4,0,550.817417876241,504.354469060351
2014-05-30 20:00:00,498.999236058059,20,4,0,533.200916730329,473.468296409472
2014-05-30 21:00:00,473.475935828877,21,4,0,498.999236058059,460.213903743315
2014-05-30 22:00:00,425.8135981665393,22,4,0,473.475935828877,417.6623376623375
2014-05-30 23:00:00,317.2574484339189,23,4,0,425.8135981665393,315.7295645530939
2014-05-31 00:00:00,264.507257448434,0,5,1,317.2574484339189,287.4484339190222
2014-05-31 01:00:00,259.1596638655462,1,5,1,264.507257448434,273.6822001527883
2014-05-31 02:00:00,266.8067226890757,2,5,1,259.1596638655462,272.1619556913675
2014-05-31 03:00:00,237.74637127578302,3,5,1,266.8067226890757,245.3934300993125
2014-05-31 04:00:00,229.3430099312452,4,5,1,237.74637127578302,233.9190221543163
2014-05-31 05:00:00,240.0381970970207,5,5,1,229.3430099312452,240.0381970970206
2014-05-31 06:00:00,263.7356760886174,6,5,1,240.0381970970207,243.8731856378916
2014-05-31 07:00:00,405.9358288770055,7,5,1,263.7356760886174,425.569136745608
2014-05-31 08:00:00,421.2299465240644,8,5,1,405.9358288770055,435.760122230711
2014-05-31 09:00:00,472.200152788388,9,5,1,421.2299465240644,439.579831932773
2014-05-31 10:00:00,496.17265087853303,10,5,1,472.200152788388,477.55538579068
2014-05-31 11:00:00,553.8808250572961,11,5,1,496.17265087853303,525.286478227655
2014-05-31 12:00:00,569.961802902981,12,5,1,553.8808250572961,550.038197097021
2014-05-31 13:00:00,507.662337662337,13,5,1,569.961802902981,471.184110007639
2014-05-31 14:00:00,500.779220779221,14,5,1,507.662337662337,529.3582887700541
2014-05-31 15:00:00,493.88082505729597,15,5,1,500.779220779221,481.375095492742
2014-05-31 16:00:00,560.771581359818,16,5,1,493.88082505729597,495.14896867838
2014-05-31 17:00:00,553.880825057296,17,5,1,560.771581359818,549.281894576013
2014-05-31 18:00:00,527.830404889228,18,5,1,553.880825057296,550.817417876241
2014-05-31 19:00:00,504.598930481283,19,5,1,527.830404889228,533.200916730329
2014-05-31 20:00:00,504.614209320091,20,5,1,504.598930481283,498.999236058059
2014-05-31 21:00:00,477.29564553094,21,5,1,504.614209320091,473.475935828877
2014-05-31 22:00:00,447.4866310160428,22,5,1,477.29564553094,425.8135981665393
2014-05-31 23:00:00,333.30786860198623,23,5,1,447.4866310160428,317.2574484339189
2014-06-01 00:00:00,292.7960275019099,0,6,1,333.30786860198623,264.507257448434
2014-06-01 01:00:00,280.5653170359053,1,6,1,292.7960275019099,259.1596638655462
2014-06-01 02:00:00,273.6822001527883,2,6,1,280.5653170359053,266.8067226890757
2014-06-01 03:00:00,247.6852559205501,3,6,1,273.6822001527883,237.74637127578302
2014-06-01 04:00:00,243.1016042780748,4,6,1,247.6852559205501,229.3430099312452
2014-06-01 05:00:00,249.2207792207791,5,6,1,243.1016042780748,240.0381970970207
2014-06-01 06:00:00,276.7379679144385,6,6,1,249.2207792207791,263.7356760886174
2014-06-01 07:00:00,414.339190221545,7,6,1,276.7379679144385,405.9358288770055
2014-06-01 08:00:00,414.3468296409465,8,6,1,414.339190221545,421.2299465240644
2014-06-01 09:00:00,479.075630252101,9,6,1,414.3468296409465,472.200152788388
2014-06-01 10:00:00,503.827349121466,10,6,1,479.075630252101,496.17265087853303
2014-06-01 11:00:00,573.789152024446,11,6,1,503.827349121466,553.8808250572961
2014-06-01 12:00:00,550.809778456837,12,6,1,573.789152024446,569.961802902981
2014-06-01 13:00:00,548.5179526355989,13,6,1,550.809778456837,507.662337662337
2014-06-01 14:00:00,506.890756302521,14,6,1,548.5179526355989,500.779220779221
2014-06-01 15:00:00,504.094728800612,15,6,1,506.890756302521,493.88082505729597
2014-06-01 16:00:00,558.472116119175,16,6,1,504.094728800612,560.771581359818
2014-06-01 17:00:00,557.708174178763,17,6,1,558.472116119175,553.880825057296
2014-06-01 18:00:00,549.274255156608,18,6,1,557.708174178763,527.830404889228
2014-06-01 19:00:00,500.252100840335,19,6,1,549.274255156608,504.598930481283
2014-06-01 20:00:00,507.914438502674,20,6,1,500.252100840335,504.614209320091
2014-06-01 21:00:00,492.07792207792204,21,6,1,507.914438502674,477.29564553094
2014-06-01 22:00:00,421.4896867838046,22,6,1,492.07792207792204,447.4866310160428
2014-06-01 23:00:00,331.7799847211612,23,6,1,421.4896867838046,333.30786860198623
2014-06-02 00:00:00,299.6791443850268,0,0,0,331.7799847211612,292.7960275019099
2014-06-02 01:00:00,287.4484339190222,1,0,0,299.6791443850268,280.5653170359053
2014-06-02 02:00:00,286.6692131398014,2,0,0,287.4484339190222,273.6822001527883
2014-06-02 03:00:00,258.3957219251338,3,0,0,286.6692131398014,247.6852559205501
2014-06-02 04:00:00,248.4568372803667,4,0,0,258.3957219251338,243.1016042780748
2014-06-02 05:00:00,258.3957219251336,5,0,0,248.4568372803667,249.2207792207791
2014-06-02 06:00:00,257.624140565317,6,0,0,258.3957219251336,276.7379679144385
2014-06-02 07:00:00,405.1718869365938,7,0,0,257.624140565317,414.339190221545
2014-06-02 08:00:00,463.796791443851,8,0,0,405.1718869365938,414.3468296409465
2014-06-02 09:00:00,495.41634835752495,9,0,0,463.796791443851,479.075630252101
2014-06-02 10:00:00,511.74178762414,10,0,0,495.41634835752495,503.827349121466
2014-06-02 11:00:00,563.834988540871,11,0,0,511.74178762414,573.789152024446
2014-06-02 12:00:00,573.79679144385,12,0,0,563.834988540871,550.809778456837
2014-06-02 13:00:00,507.150496562262,13,0,0,573.79679144385,548.5179526355989
2014-06-02 14:00:00,544.682964094729,14,0,0,507.150496562262,506.890756302521
2014-06-02 15:00:00,537.784568372804,15,0,0,544.682964094729,504.094728800612
2014-06-02 16:00:00,517.860962566844,16,0,0,537.784568372804,558.472116119175
2014-06-02 17:00:00,616.692131398013,17,0,0,517.860962566844,557.708174178763
2014-06-02 18:00:00,573.79679144385,18,0,0,616.692131398013,549.274255156608
2014-06-02 19:00:00,508.17417876241495,19,0,0,573.79679144385,500.252100840335
2014-06-02 20:00:00,524.530175706646,20,0,0,508.17417876241495,507.914438502674
2014-06-02 21:00:00,474.247517188694,21,0,0,524.530175706646,492.07792207792204
2014-06-02 22:00:00,464.041252864782,22,0,0,474.247517188694,421.4896867838046
2014-06-02 23:00:00,371.53552330022967,23,0,0,464.041252864782,331.7799847211612
2014-06-03 00:00:00,337.8991596638656,0,1,0,371.53552330022967,299.6791443850268
2014-06-03 01:00:00,317.26508785332317,1,1,0,337.8991596638656,287.4484339190222
2014-06-03 02:00:00,334.8357524828113,2,1,0,317.26508785332317,286.6692131398014
2014-06-03 03:00:00,304.262796027502,3,1,0,334.8357524828113,258.3957219251338
2014-06-03 04:00:00,259.9236058059589,4,1,0,304.262796027502,248.4568372803667
2014-06-03 05:00:00,273.67456073338417,5,1,0,259.9236058059589,258.3957219251336
2014-06-03 06:00:00,266.7990832696715,6,1,0,273.67456073338417,257.624140565317
2014-06-03 07:00:00,413.8426279602748,7,1,0,266.7990832696715,405.1718869365938
2014-06-03 08:00:00,464.04889228418597,8,1,0,413.8426279602748,463.796791443851
2014-06-03 09:00:00,470.427807486631,9,1,0,464.04889228418597,495.41634835752495
2014-06-03 10:00:00,485.217723453018,10,1,0,470.427807486631,511.74178762414
2014-06-03 11:00:00,563.827349121466,11,1,0,485.217723453018,563.834988540871
2014-06-03 12:00:00,566.890756302521,12,1,0,563.827349121466,573.79679144385
2014-06-03 13:00:00,542.383498854088,13,1,0,566.890756302521,507.150496562262
2014-06-03 14:00:00,538.563789152025,14,1,0,542.383498854088,544.682964094729
2014-06-03 15:00:00,529.365928189457,15,1,0,538.563789152025,537.784568372804
2014-06-03 16:00:00,540.8479755538581,16,1,0,529.365928189457,517.860962566844
2014-06-03 17:00:00,569.961802902979,17,1,0,540.8479755538581,616.692131398013
2014-06-03 18:00:00,553.101604278076,18,1,0,569.961802902979,573.79679144385
2014-06-03 19:00:00,517.104660045836,19,1,0,553.101604278076,508.17417876241495
2014-06-03 20:00:00,492.100840336135,20,1,0,517.104660045836,524.530175706646
2014-06-03 21:00:00,458.686019862492,21,1,0,492.100840336135,474.247517188694
2014-06-03 22:00:00,395.2330022918259,22,1,0,458.686019862492,464.041252864782
2014-06-03 23:00:00,309.6103896103896,23,1,0,395.2330022918259,371.53552330022967
2014-06-04 00:00:00,273.68220015278837,0,2,0,309.6103896103896,337.8991596638656
2014-06-04 01:00:00,276.73032849503437,1,2,0,273.68220015278837,317.26508785332317
2014-06-04 02:00:00,274.44614209320093,2,2,0,276.73032849503437,334.8357524828113
2014-06-04 03:00:00,249.98472116119171,3,2,0,274.44614209320093,304.262796027502
2014-06-04 04:00:00,242.3376623376624,4,2,0,249.98472116119171,259.9236058059589
2014-06-04 05:00:00,255.33995416348358,5,2,0,242.3376623376624,273.67456073338417
2014-06-04 06:00:00,296.61573720397257,6,2,0,255.33995416348358,266.7990832696715
2014-06-04 07:00:00,402.1084797555394,7,2,0,296.61573720397257,413.8426279602748
2014-06-04 08:00:00,456.6768525592055,8,2,0,402.1084797555394,464.04889228418597
2014-06-04 09:00:00,471.176470588235,9,2,0,456.6768525592055,470.427807486631
2014-06-04 10:00:00,474.232238349886,10,2,0,471.176470588235,485.217723453018
2014-06-04 11:00:00,520.679908326967,11,2,0,474.232238349886,563.827349121466
2014-06-04 12:00:00,536.256684491978,12,2,0,520.679908326967,566.890756302521
2014-06-04 13:00:00,481.879297173414,13,2,0,536.256684491978,542.383498854088
2014-06-04 14:00:00,511.74178762414,14,2,0,481.879297173414,538.563789152025
2014-06-04 15:00:00,542.3911382734921,15,2,0,511.74178762414,529.365928189457
2014-06-04 16:00:00,529.877769289534,16,2,0,542.3911382734921,540.8479755538581
2014-06-04 17:00:00,596.012223071047,17,2,0,529.877769289534,569.961802902979
2014-06-04 18:00:00,560.007639419404,18,2,0,596.012223071047,553.101604278076
2014-06-04 19:00:00,535.500381970971,19,2,0,560.007639419404,517.104660045836
2014-06-04 20:00:00,494.652406417113,20,2,0,535.500381970971,492.100840336135
2014-06-04 21:00:00,461.749427043545,21,2,0,494.652406417113,458.686019862492
2014-06-04 22:00:00,402.8800611153557,22,2,0,461.749427043545,395.2330022918259
2014-06-04 23:00:00,315.7219251336898,23,2,0,402.8800611153557,309.6103896103896
2014-06-05 00:00:00,272.92589763178,0,3,0,315.7219251336898,273.68220015278837
2014-06-05 01:00:00,272.1466768525592,1,3,0,272.92589763178,276.73032849503437
2014-06-05 02:00:00,273.68220015278837,2,3,0,272.1466768525592,274.44614209320093
2014-06-05 03:00:00,245.3934300993125,3,3,0,273.68220015278837,249.98472116119171
2014-06-05 04:00:00,238.5103132161956,4,3,0,245.3934300993125,242.3376623376624
2014-06-05 05:00:00,249.2207792207792,5,3,0,238.5103132161956,255.33995416348358
2014-06-05 06:00:00,282.0932009167304,6,3,0,249.2207792207792,296.61573720397257
2014-06-05 07:00:00,397.5324675324672,7,3,0,282.0932009167304,402.1084797555394
2014-06-05 08:00:00,403.1398013750959,8,3,0,397.5324675324672,456.6768525592055
2014-06-05 09:00:00,456.669213139801,9,3,0,403.1398013750959,471.176470588235
2014-06-05 10:00:00,474.507257448433,10,3,0,456.669213139801,474.232238349886
2014-06-05 11:00:00,537.0206264323909,11,3,0,474.507257448433,520.679908326967
2014-06-05 12:00:00,552.35294117647,12,3,0,537.0206264323909,536.256684491978
2014-06-05 13:00:00,509.717341482048,13,3,0,552.35294117647,481.879297173414
2014-06-05 14:00:00,495.408708938121,14,3,0,509.717341482048,511.74178762414
2014-06-05 15:00:00,489.80137509549303,15,3,0,495.408708938121,542.3911382734921
2014-06-05 16:00:00,526.2948815889999,16,3,0,489.80137509549303,529.877769289534
2014-06-05 17:00:00,542.383498854088,17,3,0,526.2948815889999,596.012223071047
2014-06-05 18:00:00,515.576776165011,18,3,0,542.383498854088,560.007639419404
2014-06-05 19:00:00,488.27349121466796,19,3,0,515.576776165011,535.500381970971
2014-06-05 20:00:00,482.902979373568,20,3,0,488.27349121466796,494.652406417113
2014-06-05 21:00:00,451.818181818182,21,3,0,482.902979373568,461.749427043545
2014-06-05 22:00:00,425.8212375859438,22,3,0,451.818181818182,402.8800611153557
2014-06-05 23:00:00,319.54163483575246,23,3,0,425.8212375859438,315.7219251336898
2014-06-06 00:00:00,283.6210847975554,0,4,0,319.54163483575246,272.92589763178
2014-06-06 01:00:00,279.0374331550802,1,4,0,283.6210847975554,272.1466768525592
2014-06-06 02:00:00,267.5706646294882,2,4,0,279.0374331550802,273.68220015278837
2014-06-06 03:00:00,252.2765469824294,3,4,0,267.5706646294882,245.3934300993125
2014-06-06 04:00:00,239.2742551566081,4,4,0,252.2765469824294,238.5103132161956
2014-06-06 05:00:00,250.7486631016042,5,4,0,239.2742551566081,249.2207792207792
2014-06-06 06:00:00,260.67990832696717,6,4,0,250.7486631016042,282.0932009167304
2014-06-06 07:00:00,419.694423223835,7,4,0,260.67990832696717,397.5324675324672
2014-06-06 08:00:00,461.245225362873,8,4,0,419.694423223835,403.1398013750959
2014-06-06 09:00:00,454.86631016042804,9,4,0,461.245225362873,456.669213139801
2014-06-06 10:00:00,495.66844919786104,10,4,0,454.86631016042804,474.507257448433
2014-06-06 11:00:00,542.391138273491,11,4,0,495.66844919786104,537.0206264323909
2014-06-06 12:00:00,548.5179526356,12,4,0,542.391138273491,552.35294117647
2014-06-06 13:00:00,507.150496562261,13,4,0,548.5179526356,509.717341482048
2014-06-06 14:00:00,500.0,14,4,0,507.150496562261,495.408708938121
2014-06-06 15:00:00,475.767761650114,15,4,0,500.0,489.80137509549303
2014-06-06 16:00:00,506.898395721925,16,4,0,475.767761650114,526.2948815889999
2014-06-06 17:00:00,535.4851031321609,17,4,0,506.898395721925,542.383498854088
2014-06-06 18:00:00,543.911382734912,18,4,0,535.4851031321609,515.576776165011
2014-06-06 19:00:00,471.94041252864804,19,4,0,543.911382734912,488.27349121466796
2014-06-06 20:00:00,494.65240641711296,20,4,0,471.94041252864804,482.902979373568
2014-06-06 21:00:00,470.152788388082,21,4,0,494.65240641711296,451.818181818182
2014-06-06 22:00:00,412.04736440030604,22,4,0,470.152788388082,425.8212375859438
2014-06-06 23:00:00,311.9022154316272,23,4,0,412.04736440030604,319.54163483575246
2014-06-07 00:00:00,291.2681436210848,0,5,1,311.9022154316272,283.6210847975554
2014-06-07 01:00:00,277.50190985485096,1,5,1,291.2681436210848,279.0374331550802
2014-06-07 02:00:00,269.8624904507257,2,5,1,277.50190985485096,267.5706646294882
2014-06-07 03:00:00,253.81207028265862,3,5,1,269.8624904507257,252.2765469824294
2014-06-07 04:00:00,243.8731856378916,4,5,1,253.81207028265862,239.2742551566081
2014-06-07 05:00:00,254.56837280366702,5,5,1,243.8731856378916,250.7486631016042
2014-06-07 06:00:00,285.9129106187929,6,5,1,254.56837280366702,260.67990832696717
2014-06-07 07:00:00,438.3040488922838,7,5,1,285.9129106187929,419.694423223835
2014-06-07 08:00:00,463.529411764706,8,5,1,438.3040488922838,461.245225362873
2014-06-07 09:00:00,521.70359052712,9,5,1,463.529411764706,454.86631016042804
2014-06-07 10:00:00,537.792207792209,10,5,1,521.70359052712,495.66844919786104
2014-06-07 11:00:00,553.101604278075,11,5,1,537.792207792209,542.391138273491
2014-06-07 12:00:00,555.416348357525,12,5,1,553.101604278075,548.5179526356
2014-06-07 13:00:00,532.429335370512,13,5,1,555.416348357525,507.150496562261
2014-06-07 14:00:00,485.96638655462203,14,5,1,532.429335370512,500.0
2014-06-07 15:00:00,495.653170359053,15,5,1,485.96638655462203,475.767761650114
2014-06-07 16:00:00,510.718105423987,16,5,1,495.653170359053,506.898395721925
2014-06-07 17:00:00,533.1932773109249,17,5,1,510.718105423987,535.4851031321609
2014-06-07 18:00:00,552.345301757066,18,5,1,533.1932773109249,543.911382734912
2014-06-07 19:00:00,502.307104660046,19,5,1,552.345301757066,471.94041252864804
2014-06-07 20:00:00,479.083269671505,20,5,1,502.307104660046,494.65240641711296
2014-06-07 21:00:00,480.855614973263,21,5,1,479.083269671505,470.152788388082
2014-06-07 22:00:00,416.6386554621844,22,5,1,480.855614973263,412.04736440030604
2014-06-07 23:00:00,308.8464476699771,23,5,1,416.6386554621844,311.9022154316272
2014-06-08 00:00:00,272.1543162719634,0,6,1,308.8464476699771,291.2681436210848
2014-06-08 01:00:00,259.1596638655462,1,6,1,272.1543162719634,277.50190985485096
2014-06-08 02:00:00,255.3399541634837,2,6,1,259.1596638655462,269.8624904507257
2014-06-08 03:00:00,235.4621848739496,3,6,1,255.3399541634837,253.81207028265862
2014-06-08 04:00:00,224.7517188693659,4,6,1,235.4621848739496,243.8731856378916
2014-06-08 05:00:00,234.6982429335371,5,6,1,224.7517188693659,254.56837280366702
2014-06-08 06:00:00,251.5126050420169,6,6,1,234.6982429335371,285.9129106187929
2014-06-08 07:00:00,406.6997708174185,7,6,1,251.5126050420169,438.3040488922838
2014-06-08 08:00:00,426.57754010695203,8,6,1,406.6997708174185,463.529411764706
2014-06-08 09:00:00,470.412528647823,9,6,1,426.57754010695203,521.70359052712
2014-06-08 10:00:00,498.479755538579,10,6,1,470.412528647823,537.792207792209
2014-06-08 11:00:00,544.682964094729,11,6,1,498.479755538579,553.101604278075
2014-06-08 12:00:00,551.573720397249,12,6,1,544.682964094729,555.416348357525
2014-06-08 13:00:00,492.864782276548,13,6,1,551.573720397249,532.429335370512
2014-06-08 14:00:00,517.624140565317,14,6,1,492.864782276548,485.96638655462203
2014-06-08 15:00:00,498.991596638656,15,6,1,517.624140565317,495.653170359053
2014-06-08 16:00:00,536.2566844919791,16,6,1,498.991596638656,510.718105423987
2014-06-08 17:00:00,556.1802902979371,17,6,1,536.2566844919791,533.1932773109249
2014-06-08 18:00:00,544.682964094729,18,6,1,556.1802902979371,552.345301757066
2014-06-08 19:00:00,496.187929717342,19,6,1,544.682964094729,502.307104660046
2014-06-08 20:00:00,505.370511841101,20,6,1,496.187929717342,479.083269671505
2014-06-08 21:00:00,471.191749427044,21,6,1,505.370511841101,480.855614973263
2014-06-08 22:00:00,438.0443086325438,22,6,1,471.191749427044,416.6386554621844
2014-06-08 23:00:00,311.9022154316271,23,6,1,438.0443086325438,308.8464476699771
2014-06-09 00:00:00,287.4484339190222,0,0,0,311.9022154316271,272.1543162719634
2014-06-09 01:00:00,272.9106187929717,1,0,0,287.4484339190222,259.1596638655462
2014-06-09 02:00:00,261.45148968678393,2,0,0,272.9106187929717,255.3399541634837
2014-06-09 03:00:00,243.109243697479,3,0,0,261.45148968678393,235.4621848739496
2014-06-09 04:00:00,230.8708938120703,4,0,0,243.109243697479,224.7517188693659
2014-06-09 05:00:00,235.45454545454538,5,0,0,230.8708938120703,234.6982429335371
2014-06-09 06:00:00,301.1993888464476,6,0,0,235.45454545454538,251.5126050420169
2014-06-09 07:00:00,402.88006111535583,7,0,0,301.1993888464476,406.6997708174185
2014-06-09 08:00:00,434.988540870894,8,0,0,402.88006111535583,426.57754010695203
2014-06-09 09:00:00,489.03743315508,9,0,0,434.988540870894,470.412528647823
2014-06-09 10:00:00,503.071046600458,10,0,0,489.03743315508,498.479755538579
2014-06-09 11:00:00,553.116883116883,11,0,0,503.071046600458,544.682964094729
2014-06-09 12:00:00,549.281894576013,12,0,0,553.116883116883,551.573720397249
2014-06-09 13:00:00,527.8304048892289,13,0,0,549.281894576013,492.864782276548
2014-06-09 14:00:00,519.404125286478,14,0,0,527.8304048892289,517.624140565317
2014-06-09 15:00:00,510.213903743316,15,0,0,519.404125286478,498.991596638656
2014-06-09 16:00:00,545.446906035142,16,0,0,510.213903743316,536.2566844919791
2014-06-09 17:00:00,548.517952635599,17,0,0,545.446906035142,556.1802902979371
2014-06-09 18:00:00,507.142857142857,18,0,0,548.517952635599,544.682964094729
2014-06-09 19:00:00,478.067226890756,19,0,0,507.142857142857,496.187929717342
2014-06-09 20:00:00,473.468296409473,20,0,0,478.067226890756,505.370511841101
2014-06-09 21:00:00,473.208556149734,21,0,0,473.468296409473,471.191749427044
2014-06-09 22:00:00,409.7631779984717,22,0,0,473.208556149734,438.0443086325438
2014-06-09 23:00:00,320.305576776165,23,0,0,409.7631779984717,311.9022154316271
2014-06-10 00:00:00,289.7402597402597,0,1,0,320.305576776165,287.4484339190222
2014-06-10 01:00:00,275.2024446142093,1,1,0,289.7402597402597,272.9106187929717
2014-06-10 02:00:00,269.0909090909091,2,1,0,275.2024446142093,261.45148968678393
2014-06-10 03:00:00,246.1650114591291,3,1,0,269.0909090909091,243.109243697479
2014-06-10 04:00:00,248.4568372803667,4,1,0,246.1650114591291,230.8708938120703
2014-06-10 05:00:00,253.04812834224612,5,1,0,248.4568372803667,235.45454545454538
2014-06-10 06:00:00,268.3269671504965,6,1,0,253.04812834224612,301.1993888464476
2014-06-10 07:00:00,414.3468296409475,7,1,0,268.3269671504965,402.88006111535583
2014-06-10 08:00:00,439.8319327731089,8,1,0,414.3468296409475,434.988540870894
2014-06-10 09:00:00,465.821237585943,9,1,0,439.8319327731089,489.03743315508
2014-06-10 10:00:00,511.504965622613,10,1,0,465.821237585943,503.071046600458
2014-06-10 11:00:00,514.048892284186,11,1,0,511.504965622613,553.116883116883
2014-06-10 12:00:00,553.873185637892,12,1,0,514.048892284186,549.281894576013
2014-06-10 13:00:00,520.687547746371,13,1,0,553.873185637892,527.8304048892289
2014-06-10 14:00:00,519.923605805958,14,1,0,520.687547746371,519.404125286478
2014-06-10 15:00:00,520.168067226891,15,1,0,519.923605805958,510.213903743316
2014-06-10 16:00:00,511.741787624141,16,1,0,520.168067226891,545.446906035142
2014-06-10 17:00:00,546.2184873949591,17,1,0,511.741787624141,548.517952635599
2014-06-10 18:00:00,550.817417876242,18,1,0,546.2184873949591,507.142857142857
2014-06-10 19:00:00,513.269671504965,19,1,0,550.817417876242,478.067226890756
2014-06-10 20:00:00,515.317035905271,20,1,0,513.269671504965,473.468296409473
2014-06-10 21:00:00,472.711993888464,21,1,0,515.317035905271,473.208556149734
2014-06-10 22:00:00,401.3521772345298,22,1,0,472.711993888464,409.7631779984717
2014-06-10 23:00:00,308.0825057295646,23,1,0,401.3521772345298,320.305576776165
2014-06-11 00:00:00,290.5042016806723,0,2,0,308.0825057295646,289.7402597402597
2014-06-11 01:00:00,269.0985485103132,1,2,0,290.5042016806723,275.2024446142093
2014-06-11 02:00:00,266.8067226890756,2,2,0,269.0985485103132,269.0909090909091
2014-06-11 03:00:00,246.92131398013748,3,2,0,266.8067226890756,246.1650114591291
2014-06-11 04:00:00,241.57372039724982,4,2,0,246.92131398013748,248.4568372803667
2014-06-11 05:00:00,254.5760122230711,5,2,0,241.57372039724982,253.04812834224612
2014-06-11 06:00:00,264.507257448434,6,2,0,254.5760122230711,268.3269671504965
2014-06-11 07:00:00,413.5828877005352,7,2,0,264.507257448434,414.3468296409475
2014-06-11 08:00:00,471.176470588236,8,2,0,413.5828877005352,439.8319327731089
2014-06-11 09:00:00,524.003055767761,9,2,0,471.176470588236,465.821237585943
2014-06-11 10:00:00,539.320091673034,10,2,0,524.003055767761,511.504965622613
2014-06-11 11:00:00,541.61191749427,11,2,0,539.320091673034,514.048892284186
2014-06-11 12:00:00,602.139037433155,12,2,0,541.61191749427,553.873185637892
2014-06-11 13:00:00,533.9572192513369,13,2,0,602.139037433155,520.687547746371
2014-06-11 14:00:00,556.936592818947,14,2,0,533.9572192513369,519.923605805958
2014-06-11 15:00:00,518.640183346066,15,2,0,556.936592818947,520.168067226891
2014-06-11 16:00:00,530.12987012987,16,2,0,518.640183346066,511.741787624141
2014-06-11 17:00:00,597.540106951872,17,2,0,530.12987012987,546.2184873949591
2014-06-11 18:00:00,588.349885408709,18,2,0,597.540106951872,550.817417876242
2014-06-11 19:00:00,527.830404889229,19,2,0,588.349885408709,513.269671504965
2014-06-11 20:00:00,536.25668449198,20,2,0,527.830404889229,515.317035905271
2014-06-11 21:00:00,524.003055767762,21,2,0,536.25668449198,472.711993888464
2014-06-11 22:00:00,449.0221543162726,22,2,0,524.003055767762,401.3521772345298
2014-06-11 23:00:00,347.07410236822,23,2,0,449.0221543162726,308.0825057295646
2014-06-12 00:00:00,318.0213903743316,0,3,0,347.07410236822,290.5042016806723
2014-06-12 01:00:00,300.435446906035,1,3,0,318.0213903743316,269.0985485103132
2014-06-12 02:00:00,306.56226126814363,2,3,0,300.435446906035,266.8067226890756
2014-06-12 03:00:00,270.6264323911382,3,3,0,306.56226126814363,246.92131398013748
2014-06-12 04:00:00,263.7509549274256,4,3,0,270.6264323911382,241.57372039724982
2014-06-12 05:00:00,260.6875477463713,5,3,0,263.7509549274256,254.5760122230711
2014-06-12 06:00:00,277.50954927425516,6,3,0,260.6875477463713,264.507257448434
2014-06-12 07:00:00,448.24293353705133,7,3,0,277.50954927425516,413.5828877005352
2014-06-12 08:00:00,544.4461420932009,8,3,0,448.24293353705133,471.176470588236
2014-06-12 09:00:00,580.695187165775,9,3,0,544.4461420932009,524.003055767761
2014-06-12 10:00:00,551.581359816654,10,3,0,580.695187165775,539.320091673034
2014-06-12 11:00:00,585.2788388082511,11,3,0,551.581359816654,541.61191749427
